pH,Humidity,Air Temp,Plant Type
6.4,45,12.6,Leafy Greens and Root Vegetables
6.7,46,16.5,Unknown
6.1,25,13.8,Unknown
6.1,30,12.1,Leafy Greens and Root Vegetables
6.1,20,11.4,Unknown
6.3,30,14.7,Leafy Greens and Root Vegetables
6.1,60,18.1,Leafy Greens and Root Vegetables
6.7,55,16.1,Unknown
6.8,25,11.7,Unknown
6.1,20,9.8,Unknown
7.1,70,7.8,Unknown
6.9,40,8.2,Unknown
7.2,40,10,Unknown
7,35,13,Unknown
7,40,8,Unknown
7,45,7,Unknown
7,40,7,Unknown
7,40,4,Unknown
7,25,2,Unknown
7,50,5.4,Unknown
7,50,3.8,Unknown
7,55,1.5,Unknown
7,60,4,Unknown
7,60,4,Unknown
4.2,40,4,Berries and Evergreens
4.2,50,5,Unknown
13,35,3.1,Unknown
8,30,1.9,Unknown
7.7,30,-0.4,Unknown
7.3,50,0.5,Unknown
7.3,75,1.6,Unknown
7.7,75,1.7,Unknown
8,40,1.2,Unknown
6.6,40,7,Unknown
7.3,80,7.4,Unknown
7.9,75,2.8,Unknown
7.6,60,5.1,Unknown
7.6,60,10,Unknown
8.3,60,10.5,Unknown
5,60,8.5,Unknown
5.3,65,7.5,Unknown
8.4,40,4,Unknown
8.5,55,4.1,Unknown
6.9,50,0.6,Unknown
6.9,45,0.5,Unknown
7.1,40,0.6,Unknown
6,20,0.2,Unknown
8.4,60,-0.1,Unknown
8.3,55,2.8,Unknown
8.8,20,1.9,Unknown
8.7,20,2.7,Unknown
7,15,6.1,Unknown
6,35,6.1,Unknown
4,20,6.3,Berries and Evergreens
6,50,1.8,Unknown
7,50,4.9,Unknown
6.5,50,5.1,Unknown
7.2,50,5.5,Unknown
8,50,5.9,Unknown
8,45,5.9,Unknown
8,45,5.5,Unknown
8,70,5.1,Unknown
6.6,50,7.5,Unknown
5.9,55,4.2,Unknown
7.5,60,1.8,Unknown
8.2,55,1.2,Unknown
6.5,60,3.2,Unknown
7,65,4.1,Unknown
7.4,50,0.6,Unknown
8.3,50,2.3,Unknown
8,50,2.5,Unknown
8,50,1.5,Unknown
6.9,40,-0.1,Unknown
7.5,40,-0.2,Unknown
6.8,50,-1,Unknown
7.7,50,4.5,Unknown
7.8,75,1.8,Unknown
8,70,1.5,Unknown
8,55,2.4,Unknown
6,45,2.9,Unknown
7,50,4.4,Unknown
7,40,4.6,Unknown
7,40,6.7,Unknown
6.5,50,6.2,Unknown
6.5,35,7.7,Unknown
6,40,5.3,Unknown
6.5,30,6.3,Unknown
6.7,30,5.6,Unknown
6.9,25,8.6,Unknown
5,50,3.5,Unknown
7.5,30,3.3,Unknown
7,35,3.9,Unknown
7.4,40,11.2,Unknown
6.9,60,10.3,Unknown
7.2,40,8.2,Unknown
6.7,60,8.5,Unknown
6.7,50,11.3,Unknown
6.7,65,1.1,Unknown
5.9,60,5.7,Unknown
6.2,55,9.5,Unknown
6.2,80,8.1,Unknown
6.3,30,10.3,Leafy Greens and Root Vegetables
6.6,30,10.6,Unknown
5.9,50,5.3,Unknown
6.3,70,5.8,Unknown
6.3,50,4.8,Unknown
6.7,45,13.6,Unknown
6.5,45,8.3,Unknown
6.6,60,9.2,Unknown
7,40,13.8,Unknown
6.4,45,10.5,Leafy Greens and Root Vegetables
6.3,40,7.3,Unknown
5.4,55,7.2,Unknown
5.8,60,4.5,Unknown
5.9,60,6.3,Unknown
5.8,55,8.7,Unknown
6.1,70,8.3,Unknown
7.1,40,8.1,Unknown
7.5,35,8.4,Unknown
6.7,35,13.8,Unknown
6.7,80,6.8,Unknown
6.5,60,6.8,Unknown
6.6,75,9.7,Unknown
6.5,60,12.9,Leafy Greens and Root Vegetables
6.6,40,11.5,Unknown
7.8,40,16.8,Herbs and Aromatic Plants
7.7,55,9.8,Unknown
7.5,50,8.7,Unknown
6,60,6.4,Unknown
6,85,9.1,Unknown
6,70,12.1,Unknown
7.3,65,13.1,Unknown
7.8,55,20.1,Herbs and Aromatic Plants
7.9,65,13.1,Unknown
7.3,60,9.3,Unknown
7.5,65,10.9,Unknown
6,40,14.9,Leafy Greens and Root Vegetables
6,75,19.2,Unknown
7.3,75,20.5,Unknown
7.5,80,17.6,Unknown
7.2,45,16.4,Herbs and Aromatic Plants
7.3,50,16.5,Herbs and Aromatic Plants
7.4,45,6.2,Unknown
7.2,65,5.1,Unknown
6.3,80,5.6,Unknown
6.5,80,4.8,Unknown
7.5,60,6.1,Unknown
6.5,50,9.7,Unknown
6,55,9.5,Unknown
6,70,12.1,Unknown
6,55,14.5,Leafy Greens and Root Vegetables
6,65,19.5,Unknown
6,80,17.2,Unknown
6,65,15.6,Unknown
7,60,15.4,Herbs and Aromatic Plants
7,65,12.9,Unknown
6,60,17.1,Leafy Greens and Root Vegetables
6,75,18.1,Unknown
8,75,24.7,Unknown
8,50,24.7,Herbs and Aromatic Plants
7,50,12.3,Unknown
6,50,14.5,Leafy Greens and Root Vegetables
7,55,17.3,Herbs and Aromatic Plants
7,30,17.7,Unknown
8,35,16.9,Unknown
7,55,10.5,Unknown
7,65,11.3,Unknown
6,60,8.9,Unknown
6,54,10.4,Leafy Greens and Root Vegetables
6,80,11.5,Unknown
7,20,11.6,Unknown
6,45,14.8,Leafy Greens and Root Vegetables
6,60,11.1,Leafy Greens and Root Vegetables
6,55,16.5,Leafy Greens and Root Vegetables
6,55,16.5,Leafy Greens and Root Vegetables
7,50,9.6,Unknown
6,50,12.7,Leafy Greens and Root Vegetables
6,35,12.6,Leafy Greens and Root Vegetables
7,60,13.5,Unknown
6,35,17.6,Leafy Greens and Root Vegetables
6,45,22.3,Unknown
6,50,21.8,Unknown
4.8,40,13.2,Unknown
6.1,36,13.6,Leafy Greens and Root Vegetables
6.3,50,13.6,Leafy Greens and Root Vegetables
4.8,50,18.2,Unknown
6.1,45,19.2,Leafy Greens and Root Vegetables
6.3,50,29.7,Unknown
5.8,45,30.3,Unknown
6.5,25,27.2,Unknown
7,25,28.3,Unknown
4.9,45,29.2,Unknown
7,30,29.6,Unknown
7.4,55,29.1,Warm-Season Fruits and Vegetables
7.3,20,28.1,Unknown
6,25,28.9,Unknown
6.5,55,28.5,Unknown
6.1,45,25.4,Unknown
6.6,50,28.3,Warm-Season Fruits and Vegetables
5.6,60,29.7,Unknown
5.8,55,27.4,Unknown
7.7,55,29.2,Unknown
7.9,58,27.2,Unknown
7,68,28,Warm-Season Fruits and Vegetables
8.2,60,29.6,Unknown
7.8,57,27.5,Unknown
8.2,48,26.4,Unknown
6.6,58,26.6,Warm-Season Fruits and Vegetables
7.1,55,26.7,Warm-Season Fruits and Vegetables
6.5,70,29,Tropical and Wetland Plants
6.9,67,27.3,Warm-Season Fruits and Vegetables
7.6,60,29,Unknown
7.4,20,28,Unknown
6.8,20,28.5,Unknown
6.9,20,27.5,Unknown
7.5,42,28,Warm-Season Fruits and Vegetables
5.2,47,29.5,Unknown
5.4,67,28.5,Unknown
5.5,60,27.5,Unknown
5.4,51,26.5,Unknown
5.5,53,25.5,Unknown
5.5,57,27,Unknown
4.7,57,28.5,Unknown
6,52,27.5,Unknown
7.7,59,28.5,Unknown
7.3,42,28.5,Warm-Season Fruits and Vegetables
6.6,63,28,Warm-Season Fruits and Vegetables
6.7,49,27.5,Warm-Season Fruits and Vegetables
6.1,71,28.5,Tropical and Wetland Plants
6,60,26,Unknown
5.3,81,27.5,Unknown
5.3,62,27.5,Unknown
6,71,27,Tropical and Wetland Plants
5.3,56,25.5,Unknown
7,59,26.5,Warm-Season Fruits and Vegetables
6,60,25.5,Unknown
7.7,48,26,Unknown
4.9,43,27,Unknown
7.5,40,27,Warm-Season Fruits and Vegetables
5.3,41,27.5,Unknown
7,40,29.5,Warm-Season Fruits and Vegetables
8.5,50,27,Unknown
6.4,61,28.5,Unknown
6.4,58,28.5,Unknown
6.4,56,28,Unknown
6.4,57,27,Unknown
6.4,70,28.5,Tropical and Wetland Plants
4,47,29.5,Unknown
5,64,28.5,Unknown
5,26,30,Unknown
5,29,29,Unknown
5,20,28.5,Unknown
4,20,28.5,Unknown
4,38,27,Unknown
4,21,28,Unknown
6,70,27.5,Tropical and Wetland Plants
6,60,28.5,Unknown
6,47,27,Unknown
6.4,74,28.5,Tropical and Wetland Plants
6.4,46,27.5,Unknown
6.4,82,28.5,Tropical and Wetland Plants
6.4,44,28,Unknown
6.4,57,29,Unknown
6.4,54,26.5,Unknown
6.4,53,28,Unknown
5.5,20,29,Unknown
5,20,28.5,Unknown
8,20,28.5,Unknown
8,64,27.5,Unknown
8,61,26,Unknown
7,38,28.5,Unknown
7.6,59,28,Unknown
7.4,69,28,Warm-Season Fruits and Vegetables
7.9,69,29,Unknown
6.7,77,27.5,Tropical and Wetland Plants
6.2,51,28.5,Unknown
6.1,47,27,Unknown
6.6,27,27.5,Unknown
6.4,24,29,Unknown
8,22,26.5,Unknown
7,28,26,Unknown
6.7,31,27.5,Unknown
9.2,30,27.5,Unknown
8.4,29,27.5,Unknown
9.2,38,27.5,Unknown
9.5,62,28,Unknown
8.8,54,26,Unknown
6.9,63,28,Warm-Season Fruits and Vegetables
7.3,64,28,Warm-Season Fruits and Vegetables
2,48,28,Unknown
7.3,76,27.5,Unknown
7.8,57,27.5,Unknown
7,62,26.5,Warm-Season Fruits and Vegetables
5.7,64,27,Unknown
6.7,44,27,Warm-Season Fruits and Vegetables
7.1,36,27,Unknown
7,28,28,Unknown
5.7,20,28.5,Unknown
6.7,80,29,Tropical and Wetland Plants
5.3,70,28,Unknown
5.7,61,26.5,Unknown
5,50,27.5,Unknown
5.7,73.3,23.6,Unknown
7,73.3,22.6,Unknown
6,54,25.1,Unknown
5.5,77,23.2,Unknown
7,70,27.4,Warm-Season Fruits and Vegetables
5,70,34.7,Unknown
6,67,29.3,Unknown
7,50,26.5,Warm-Season Fruits and Vegetables
9,64.7,25.9,Unknown
8.7,44.5,24.9,Unknown
8.2,64.7,25.7,Unknown
7.5,81.2,25.7,Unknown
8.6,61.7,24.9,Unknown
9.3,67.4,25.5,Unknown
9.2,85.9,24.5,Unknown
8.7,93.2,25.1,Unknown
8.6,92.8,32.7,Unknown
9.2,92.9,28.1,Unknown
8.6,92.8,29.2,Unknown
8.9,92.8,21.3,Unknown
9.1,92.8,24,Unknown
8.4,92.8,22,Unknown
9.2,92.8,22.1,Unknown
8.9,92.8,24.2,Unknown
9.2,92.9,25.3,Unknown
8.7,92.8,27,Unknown
9.3,92.9,26.9,Unknown
8.7,92.8,26.4,Unknown
9.4,92.8,27.4,Unknown
8.9,92.8,29.4,Unknown
9.2,92.8,29.1,Unknown
9.2,92.7,28.3,Unknown
8.5,92.8,28.3,Unknown
8.9,85.9,29.9,Unknown
7.8,86.2,36,Unknown
8.7,73.4,35.2,Unknown
8.6,92.9,29.3,Unknown
8.6,92.8,37,Unknown
8.5,92.8,37,Unknown
9.2,92.7,37,Unknown
8.5,92.7,40.1,Unknown
8.6,92.7,39.6,Unknown
8.6,92.7,38.6,Unknown
8.5,86.4,36.4,Unknown
9.2,86.2,37.8,Unknown
8.9,86.2,40.1,Unknown
9.2,92.8,38.8,Unknown
9.1,92.8,37.3,Unknown
9.4,92.8,37.6,Unknown
8.5,92.9,38.4,Unknown
8.9,92.9,37.4,Unknown
8.6,92.8,39.4,Unknown
8.9,85.9,36.7,Unknown
8.6,80,37.1,Unknown
9.2,92.6,37,Unknown
8.6,85.7,38.1,Unknown
8.6,92.7,37.2,Unknown
8.6,92.7,32.6,Unknown
8.9,92.6,34.5,Unknown
9.2,92.7,36.4,Unknown
8.8,92.7,32.5,Unknown
8.9,92.8,31.9,Unknown
8.8,86.2,31.7,Unknown
8.6,79.7,32.1,Unknown
9.3,79.3,30.5,Unknown
8.7,92.8,33.2,Unknown
9.4,86.2,33.4,Unknown
8.9,86.2,31.2,Unknown
9.3,86.2,30.6,Unknown
8.6,92.9,29.5,Unknown
8.9,92.8,28.6,Unknown
9.1,92.9,27.6,Unknown
8.6,92.9,27.5,Unknown
9.2,86.2,29.8,Unknown
7.3,86.2,30.2,Unknown
6,86.2,25.6,Tropical and Wetland Plants
5.4,86.2,25.4,Unknown
4.7,86.2,26.3,Unknown
4.6,92.9,30.3,Unknown
4.9,73,26.7,Unknown
9.1,80,25.6,Unknown
8.2,66.9,28.9,Unknown
4.7,73,28.4,Unknown
6.5,66.3,31.3,Unknown
6,66.9,31.4,Unknown
5,66.3,29.2,Unknown
9,73,28.6,Unknown
5.2,73,26.6,Unknown
9.2,66.9,29.2,Unknown
7,100,28.6,Tropical and Wetland Plants
6.6,66.3,26.6,Warm-Season Fruits and Vegetables
4.7,73,28.2,Unknown
4.1,79,28.6,Unknown
9.2,85.4,28.1,Unknown
9,73,28.6,Unknown
8,73,21.2,Unknown
8,55,21.7,Herbs and Aromatic Plants
8,35,24.3,Unknown
8,60,29.2,Unknown
7.4,48,26.9,Warm-Season Fruits and Vegetables
8.9,65,23.5,Unknown
8.9,75,21.4,Unknown
9.1,60,22.3,Unknown
9.3,80,21.2,Unknown
7,90,21.4,Unknown
6,85,21.2,Unknown
6,95,26.5,Tropical and Wetland Plants
9.4,95,25.1,Unknown
6.5,85,26.8,Tropical and Wetland Plants
9,25,28.4,Unknown
7.4,50,24.8,Warm-Season Fruits and Vegetables
6.5,35,25.3,Unknown
8.3,35,20.8,Unknown
7.8,55,21.3,Herbs and Aromatic Plants
8.7,61,22.6,Unknown
9.6,95,22.4,Unknown
9.7,35,16.6,Unknown
10.6,65,16.3,Unknown
9.1,60,18.2,Unknown
9.5,60,17.6,Unknown
9,38,23.2,Unknown
9,54,19.6,Unknown
9.5,60,15.3,Unknown
8.7,60,22.6,Unknown
9.3,21,16.2,Unknown
9,20,13.6,Unknown
8.5,37,17.7,Unknown
8.2,35,18.4,Unknown
8.8,75,17.7,Unknown
10.1,60,18.8,Unknown
8.7,75,19.7,Unknown
8.8,50,22.4,Unknown
8.7,65,24.2,Unknown
8.8,50,26.8,Unknown
9.2,40,26.7,Unknown
8.8,30,27.5,Unknown
8.9,45,25.7,Unknown
9.4,45,22.6,Unknown
8.2,51,21.7,Unknown
8.2,51,16.3,Unknown
9.8,60,15.1,Unknown
9.2,70,19.3,Unknown
9.4,65,10.3,Unknown
8.9,53,10.3,Unknown
8.6,58.4,10.9,Unknown
8.8,51.3,9,Unknown
9.1,58.4,11.5,Unknown
8.4,53.4,11.8,Unknown
8.9,51.3,9.7,Unknown
8.9,60.7,10.6,Unknown
7.8,54.8,7.6,Unknown
9.7,46.9,11.6,Unknown
9.1,58.7,11.5,Unknown
8.2,58.7,11,Unknown
8.2,51.1,13.8,Unknown
8.8,46.9,14.8,Unknown
9.6,67.6,14.5,Unknown
8.9,73.1,11.6,Unknown
8.9,100,10.9,Unknown
8.2,59.4,11.1,Unknown
9.2,61.9,13.8,Unknown
8.3,60.1,14.2,Unknown
9.1,73.5,19.9,Unknown
8.5,82.8,17.7,Unknown
9.3,57.8,15.7,Unknown
9.1,63.1,16.1,Unknown
8.1,71.2,10.4,Unknown
8.9,68.1,4.9,Unknown
8.8,60.1,4.2,Unknown
9.8,59.4,2.7,Unknown
9.3,62.5,6.3,Unknown
8.6,70.8,11.2,Unknown
9.3,76.8,13.7,Unknown
9.1,76.8,13.4,Unknown
8.2,74,9.1,Unknown
8.6,57.1,10.2,Unknown
8.7,51.9,5.1,Unknown
8.5,63.1,10.9,Unknown
9,63.1,9.7,Unknown
7.9,42.1,13.2,Unknown
9.5,61.9,14.5,Unknown
9.5,66.4,17.9,Unknown
9.7,79,18.9,Unknown
9,92.6,18.7,Unknown
9.3,72.6,20.6,Unknown
8.7,79.4,23.7,Unknown
8.6,67.6,22.9,Unknown
9.9,79.4,20.3,Unknown
9.5,28.1,17.6,Unknown
8.7,61.2,5,Unknown
9.5,92.8,3,Unknown
8.4,50.2,6,Unknown
8.7,73.5,4,Unknown
9.1,79.7,3,Unknown
9,73.1,2,Unknown
8.8,73.5,6,Unknown
9.6,67,1,Unknown
8.7,79.4,5,Unknown
8.7,79,7,Unknown
8.5,79.4,6,Unknown
8.9,73.5,5,Unknown
8.9,79,3,Unknown
8.1,67.6,3,Unknown
9.3,73.1,4,Unknown
11.9,73.5,9,Unknown
8.8,73.1,8,Unknown
8.6,62.5,6,Unknown
9,68.1,6,Unknown
9.6,62.5,7,Unknown
8.8,67.6,5,Unknown
9.1,67.6,6,Unknown
8.6,61.9,6,Unknown
8.4,67,8,Unknown
8.6,56.4,6,Unknown
8.4,61.2,7,Unknown
8.8,61.9,6,Unknown
9.3,72.6,9,Unknown
9.1,67,9,Unknown
9.1,51.9,7,Unknown
9.2,56.4,10,Unknown
8.6,61.2,9,Unknown
8.4,55.6,5,Unknown
9.2,57.1,6,Unknown
8.9,56.4,13,Unknown
9.3,61.9,15,Unknown
7.3,78.7,3,Unknown
9.2,67,7,Unknown
9,67,11,Unknown
9,73.1,16,Unknown
9.1,79,12,Unknown
7,79.4,8,Unknown
7.4,79,23.2,Unknown
6.5,85.5,18.2,Unknown
7.2,79,11.3,Unknown
7.8,67.6,16.3,Unknown
7.2,68.1,17.7,Unknown
6,73.1,12.7,Unknown
8.7,73.5,17.5,Unknown
9,73.5,16.9,Unknown
7.8,68.1,14.6,Unknown
7.2,67.6,17.1,Unknown
7.2,73.5,20.2,Unknown
8.9,63.1,16.3,Unknown
8.7,68.1,14.9,Unknown
9.2,61.9,17.7,Unknown
9,67,16.5,Unknown
7.2,79,12.6,Unknown
8.2,74,14.4,Unknown
8.3,67.6,16.5,Unknown
6.9,52.7,17.8,Unknown
8.2,62.5,18.3,Unknown
7.9,57.8,22.3,Herbs and Aromatic Plants
7.8,62.5,17.8,Unknown
7.6,67,17.2,Unknown
7.6,56.4,19.8,Herbs and Aromatic Plants
6.9,67.6,16.5,Unknown
5,67.6,13.8,Unknown
6.3,57.1,21.9,Unknown
4.8,61.9,15.8,Unknown
9.3,72.6,12.7,Unknown
9.3,67,10.2,Unknown
9.3,63.1,10.9,Unknown
9.3,61.9,12.5,Unknown
9.3,61.9,12.4,Unknown
9.3,56.4,15.3,Unknown
9.3,57.8,14.6,Unknown
9.3,67.6,14.8,Unknown
9.3,73.5,15.7,Unknown
9.3,74,13.1,Unknown
9.3,67.6,14,Unknown
9.3,73.5,11,Unknown
9.3,67,8.7,Unknown
9.3,67,6.4,Unknown
9.3,61.2,11.9,Unknown
9.3,66.4,12.3,Unknown
9.3,61.2,9.2,Unknown
9.3,66.4,12.9,Unknown
9.3,67,11.6,Unknown
9.3,67,15,Unknown
9.3,72.6,12,Unknown
9.3,78.7,12.3,Unknown
9.3,72.1,9.5,Unknown
9.3,92.3,10.5,Unknown
9.3,65.2,10.9,Unknown
7.9,66.4,11.7,Unknown
7.6,79.4,12.4,Unknown
6.8,73.1,16,Unknown
6,79,11.6,Unknown
5.8,72.6,11.8,Unknown
4,67.6,12.1,Unknown
4.5,55.6,13.6,Unknown
4.5,61.2,11.5,Unknown
4.5,61.2,8.3,Unknown
5.5,54,11.4,Unknown
5.5,54.8,5,Unknown
4,55.6,5.4,Unknown
6,51.1,12,Leafy Greens and Root Vegetables
5,56.4,9.1,Unknown
5,56.4,8.3,Unknown
6,61.9,10.6,Unknown
5.7,62.5,9.6,Unknown
4.7,61.2,10.8,Unknown
6.6,61.9,6.6,Unknown
6.9,56.4,2.3,Unknown
7.1,54.8,4.1,Unknown
6.3,49.3,8.5,Unknown
7.5,55.6,9.3,Unknown
8.4,61.2,11.4,Unknown
8,60.5,12.6,Unknown
8.3,61.2,12.9,Unknown
8.6,61.9,12,Unknown
8.5,73.5,11.5,Unknown
9.2,73.5,11.2,Unknown
8.5,67.6,9,Unknown
8.8,68.1,10.5,Unknown
9.4,67.6,12,Unknown
9,61.9,12.1,Unknown
8.3,55.6,11.4,Unknown
8,55.6,11,Unknown
7.6,55.6,7.2,Unknown
7.7,55.6,5,Unknown
8.9,48.4,4,Unknown
6.5,48.4,7.8,Unknown
5.7,49.3,9.9,Unknown
7.1,54,7.5,Unknown
6.2,39,11.6,Leafy Greens and Root Vegetables
5.8,40.1,9.2,Unknown
6,37.9,7.5,Unknown
6.7,36.6,2,Unknown
6.3,35.3,7,Unknown
6.4,37.9,8.8,Unknown
6.2,35.3,10.9,Leafy Greens and Root Vegetables
6.6,32.9,8.1,Unknown
6.3,54.8,10.2,Leafy Greens and Root Vegetables
6.3,54,8.9,Unknown
6.2,59.8,8,Unknown
6.2,60.5,6.7,Unknown
6.5,60.5,23.7,Unknown
6.4,54,28.8,Unknown
6.4,49.3,18.3,Leafy Greens and Root Vegetables
6.3,49.3,24.3,Unknown
6.3,51.1,22.8,Unknown
5.6,55.6,26.4,Unknown
5.9,53.1,22.3,Unknown
6.3,47.4,28,Unknown
6.2,54.8,30,Unknown
6.6,79,30.4,Tropical and Wetland Plants
6,56.4,31.2,Unknown
7.6,59.8,31.9,Unknown
7.2,59.8,32.1,Unknown
6.8,59.8,30.7,Unknown
6.5,54,32.6,Unknown
7.3,43,29.7,Warm-Season Fruits and Vegetables
7.2,74,30.6,Unknown
7.5,76,28.1,Unknown
7.5,78,31.8,Unknown
7.2,76,25.6,Unknown
6.4,73,28.3,Tropical and Wetland Plants
6,81,30.4,Tropical and Wetland Plants
7.8,85,33.7,Unknown
6.4,79,30,Tropical and Wetland Plants
6,76,29.6,Tropical and Wetland Plants
6.6,76,30,Tropical and Wetland Plants
6.6,78,29,Tropical and Wetland Plants
7.2,79,28.9,Unknown
8.3,79,24,Unknown
7.8,82,30.3,Unknown
8.1,73,31.7,Unknown
8.5,72,32.2,Unknown
8.5,71,24,Unknown
5.8,72,30.3,Unknown
3,72,8.4,Unknown
3.5,74,23,Unknown
6.7,75,19,Unknown
4.8,70,20,Unknown
6.9,72,18,Unknown
6.5,82,20,Unknown
6.4,85,18,Unknown
6.4,83,16,Unknown
8.8,81,16,Unknown
4,75,14,Unknown
4,86,13,Unknown
4,91,12,Unknown
6.7,92,11,Unknown
7,78,12,Unknown
6.7,91,14,Unknown
6.4,90,17,Unknown
6.1,88,10,Unknown
6.5,84,18,Unknown
6.4,78,8,Unknown
6,74,10,Unknown
4.7,75,10,Unknown
4.7,71,10,Unknown
6.5,73,-1,Unknown
8.5,79,5,Unknown
7.5,77,7,Unknown
5.5,71,10,Unknown
5.5,79,8,Unknown
5.5,82,7,Unknown
5.2,82,6,Unknown
5.5,81,7,Unknown
5.5,78,-2,Unknown
5.2,78,2,Unknown
4.7,87,6,Unknown
4.5,88,0,Unknown
4.5,84,5,Unknown
4.5,92,3,Unknown
7,88,1,Unknown
5,81,2,Unknown
7.3,79,6,Unknown
5.5,76,13,Unknown
6,77,12,Unknown
4,73,9,Unknown
4.5,74,9,Unknown
4.3,74,5,Unknown
5.8,80,2,Unknown
5.2,78,8,Unknown
9.3,81,12,Unknown
5.2,80,8,Unknown
5.6,79,9,Unknown
4.8,81,9,Unknown
5.4,82,12,Unknown
6.9,81,11,Unknown
5.5,83,19,Unknown
5.8,75,18,Unknown
5.3,78,20,Unknown
5,79,21,Unknown
5,81,20,Unknown
5.3,79,21,Unknown
4,79,11,Unknown
5.6,80,20,Unknown
5,75,20,Unknown
3.9,74,20,Unknown
8.8,78,16,Unknown
4.5,78,20,Unknown
4.9,77,20,Unknown
5,72,24,Unknown
5,78,22,Unknown
6,77,24,Unknown
6.6,78,26,Tropical and Wetland Plants
6.9,79,26,Tropical and Wetland Plants
7,79,20,Unknown
7.3,81,19,Unknown
5,76,22,Unknown
7,63,21,Warm-Season Fruits and Vegetables
5,78,26,Unknown
7,74,21,Unknown
7,61,22,Warm-Season Fruits and Vegetables
5.3,89,19,Unknown
5,77,30,Unknown
6.5,74,30,Tropical and Wetland Plants
5.5,74,22,Unknown
7.1,71,20,Unknown
7.4,68,20,Warm-Season Fruits and Vegetables
7.6,67,14,Unknown
7.4,74,16,Unknown
4.8,74,15,Unknown
5.2,68,18,Unknown
6,70,14,Unknown
4.8,80,14,Unknown
5,75,18,Unknown
5.8,76,17,Unknown
6.4,72,16,Unknown
4.7,73,16,Unknown
5,81,12,Unknown
5.8,81,21,Unknown
6.3,82,14,Unknown
4.8,85,18,Unknown
5,87,14,Unknown
5.8,78,11,Unknown
4.8,74,9,Unknown
5,72,8,Unknown
5.8,73,10,Unknown
7.7,67,2,Unknown
7.5,68,12,Unknown
7.8,65,13,Unknown
7.7,62,10,Unknown
4,56,2,Unknown
4.3,53,10,Unknown
4.9,55,12,Unknown
4.7,49,14,Unknown
8.4,46,7,Unknown
8,49,7,Unknown
6.9,52,13,Unknown
5.4,54,9,Unknown
3.9,55,12,Unknown
7,48,9,Unknown
7,57,4,Unknown
7.5,60,9,Unknown
7.4,59,3,Unknown
6.5,55,4,Unknown
5.5,56,11,Unknown
7.5,56,2,Unknown
7.5,59,14,Unknown
5.4,60,12,Unknown
5.9,58,10,Leafy Greens and Root Vegetables
6.7,35,8,Unknown
6.6,35,11,Unknown
6,70,4,Unknown
5.3,61,1,Unknown
6.2,79,2,Unknown
5.6,86,10,Unknown
5.4,48,10,Unknown
5.8,90,10,Unknown
6.4,87,6,Unknown
6.7,61,8,Unknown
6.1,61,27.2,Unknown
6.1,78,26.8,Tropical and Wetland Plants
6.1,58,25.9,Unknown
6.3,64.1,26.8,Unknown
6.1,78.9,28.4,Tropical and Wetland Plants
6.7,78.9,27.4,Tropical and Wetland Plants
6.8,21,26.3,Unknown
6.1,100,27.8,Tropical and Wetland Plants
7.1,81,25.9,Unknown
6.9,64,29.2,Warm-Season Fruits and Vegetables
7.2,92,26.1,Unknown
7,71,15,Unknown
7,93,10,Unknown
7,94,13.5,Unknown
7,92,10,Unknown
7,81,10.3,Unknown
7,93,13.9,Unknown
7,89,19.2,Unknown
7,89,18.2,Unknown
7,92,18.1,Unknown
7,80,15.1,Unknown
7,88,14.1,Unknown
4.2,96,14.7,Unknown
4.2,85,13.9,Unknown
13,100,18.2,Unknown
8,93,19.2,Unknown
7.7,88,18.1,Unknown
7.3,86,18.1,Unknown
7.3,84,14.7,Unknown
7.7,83,14.7,Unknown
8,83,19.2,Unknown
8.7,74,19.2,Unknown
8.8,89,15.1,Unknown
8.7,96,18.2,Unknown
8.8,80,18.2,Unknown
9.2,84,14.1,Unknown
8.8,70,14.7,Unknown
8.9,68,18.1,Unknown
9.4,75,18.1,Unknown
8.2,77,18.9,Unknown
8.2,62,13.9,Unknown
9.8,65,14.1,Unknown
9.2,65,12.8,Unknown
9.4,80,13.9,Unknown
8.9,65,12.8,Unknown
8.6,75,12.8,Unknown
8.8,74,10,Unknown
9.1,70,14,Unknown
8.4,53,15.1,Unknown
8.9,72,12,Unknown
8.9,58,12,Unknown
7.8,75,11,Unknown
9.7,75,11,Unknown
9.1,70,10,Unknown
8.2,90,10,Unknown
8.2,77,14,Unknown
8.8,67,11,Unknown
9.6,73,12,Unknown
8.9,69,10,Unknown
8.9,74,9,Unknown
8.2,76,11,Unknown
9.2,60,17,Unknown
8.3,46,16,Unknown
9.1,71,16.8,Unknown
8.5,73,19.8,Unknown
9.3,73,0.7,Unknown
9.1,66,3.1,Unknown
8.1,68,9.9,Unknown
8.9,100,7.5,Unknown
8.8,100,11,Unknown
9.8,81,9,Unknown
9.3,83,13,Unknown
8.6,88,18.5,Unknown
9.3,78,18.5,Unknown
9.1,66,35.1,Unknown
8.2,86,32.8,Unknown
8.6,93,33.3,Unknown
8.7,81,32.8,Unknown
8.5,91,32.7,Unknown
9,70,35.4,Unknown
7.9,70,31.9,Unknown
9.5,70,29.3,Unknown
9.5,70,28.3,Unknown
9.7,70,32.6,Unknown
9,70,29.2,Unknown
9.3,70,30.8,Unknown
8.7,70,34.2,Unknown
8.6,70,36.5,Unknown
9.9,70,38.8,Unknown
9.5,70,40.5,Unknown
